img_id,status,cx,cy,r_inner,r_outer
643782,success,155,181,80,132
643805,success,130,94,55,124
643806,success,120,119,75,135
643807,success,91,106,79,109
643809,success,126,117,53,114
643877,success,118,100,48,96
643884,success,243,107,71,128
643903,success,197,224,107,165
643920,success,174,209,85,138
643951,success,249,246,152,234
643954,success,215,244,113,178
643956,success,199,214,106,172
643957,success,215,214,90,188
643965,success,181,149,75,119
644133,success,662,823,271,594
644134,success,166,142,69,113
644136,success,241,226,113,139
644138,success,458,182,81,235
644139,success,178,148,99,135
644153,success,206,230,114,159
644163,success,121,127,42,117
644166,success,107,110,80,124
644167,success,85,200,50,150
644170,success,94,128,95,151
644171,success,112,99,65,133
644223,success,141,136,41,143
644238,success,209,188,70,158
644246,success,114,164,39,125
644247,success,141,173,65,131
644248,success,264,169,69,135
644255,success,130,119,92,130
644256,success,118,188,46,124
644319,success,701,812,255,552
644320,success,663,899,351,463
644323,success,311,269,140,220
644324,success,255,253,140,187
644326,success,245,263,134,173
644327,success,293,250,130,205
644328,success,228,249,91,168
644329,success,223,280,131,192
644331,success,288,225,138,189
644332,success,263,252,140,206
644333,success,287,263,139,221
644334,success,274,280,138,243
644335,success,269,287,142,240
644336,success,248,270,131,161
644337,success,257,255,127,226
644339,success,240,259,122,168
644340,success,286,250,136,207
644341,success,224,271,144,211
644342,success,234,274,142,208
644343,success,169,241,79,140
644363,success,252,274,119,216
644364,success,212,254,119,151
644443,success,77,103,55,103
644496,success,183,186,95,155
644562,success,111,107,72,117
644579,success,727,1065,415,546
644675,success,125,175,43,114
644719,success,726,813,377,659
644721,success,969,489,234,448
644722,success,632,746,308,613
644780,success,195,222,112,150
644795,success,191,201,85,182
644796,success,279,335,152,233
644815,success,155,211,51,195
644816,success,248,234,101,186
644817,success,220,218,113,186
644818,success,203,202,113,169
644819,success,202,219,111,177
644821,success,514,299,117,268
644822,success,208,290,109,233
644833,success,217,195,97,139
64485,success,239,141,56,127
64487,success,112,192,45,115
64489,success,104,142,39,101
64491,success,92,130,37,126
64492,success,233,165,68,137
64497,success,100,165,40,122
644976,success,220,107,72,115
644977,success,110,109,69,117
644979,success,99,154,40,129
644980,success,86,166,40,136
644981,success,315,204,57,148
644982,success,140,223,117,184
645043,success,152,182,90,127
645046,success,217,199,92,134
645048,success,174,149,46,74
645049,success,190,137,26,86
645066,success,618,668,247,456
645087,success,756,1095,236,494
645089,success,554,1148,262,464
64514,success,231,170,53,140
645151,success,216,190,86,130
645195,success,243,165,51,112
645273,success,479,612,351,512
645321,success,196,214,108,187
645325,success,95,214,43,102
645329,success,116,191,72,125
645370,success,150,183,81,115
64538,success,214,181,72,113
64539,success,222,152,43,135
64540,success,233,171,77,125
64541,success,218,106,66,107
64542,success,114,110,84,122
64549,success,215,136,47,116
645571,success,113,163,57,115
645572,success,122,265,56,107
645619,success,88,158,34,77
645632,success,454,375,235,341
645637,success,422,265,214,320
645644,success,366,349,129,306
645647,success,358,248,138,347
645656,success,243,115,76,119
645676,success,252,227,125,183
645685,success,125,124,58,97
645688,success,86,96,43,62
645692,success,174,132,67,88
645703,success,224,155,54,136
645725,success,229,235,58,86
645726,success,98,199,54,96
645731,success,183,225,103,172
64574,success,114,98,83,136
645857,success,172,38,34,83
645858,success,76,127,40,73
645861,success,241,372,115,288
645862,success,306,323,157,309
645864,success,493,268,197,334
645865,success,325,327,111,350
645876,success,94,172,26,75
645878,success,88,82,46,84
645885,success,183,212,115,164
645886,success,304,315,76,142
645887,success,142,309,62,165
645888,success,146,127,89,144
64589,success,167,185,85,149
645905,success,115,84,37,89
645921,success,678,761,336,585
645922,success,125,112,25,73
645931,success,258,247,105,181
645944,success,171,232,93,138
64599,success,231,137,49,124
646000,success,319,381,92,240
646003,success,225,277,110,176
646029,success,103,102,22,90
646030,success,75,96,24,78
646031,success,224,155,54,136
646053,success,410,1019,248,487
646063,success,226,207,97,128
646079,success,183,239,116,168
646080,success,230,248,119,213
646081,success,140,128,90,156
646082,success,118,212,89,185
646176,success,476,714,203,503
646200,success,277,546,118,300
646207,success,389,309,136,335
646208,success,294,366,128,308
646250,success,188,113,33,89
646280,success,230,223,122,258
646291,success,77,170,69,146
646384,success,231,191,78,134
646393,success,238,145,53,111
646394,success,216,175,44,120
646395,success,233,134,52,121
646400,success,323,144,53,144
646401,success,135,167,66,174
646457,success,124,94,54,75
646466,success,112,100,55,76
646471,success,300,116,54,150
646474,success,289,112,71,135
646519,success,97,115,58,118
646595,success,290,314,153,258
64660,success,177,166,100,125
646632,success,320,330,176,274
646633,success,240,304,95,270
64665,success,104,124,39,82
646659,success,166,171,73,132
646678,success,413,330,182,290
646682,success,106,114,53,70
646684,success,232,221,111,192
646685,success,121,78,44,70
646686,success,111,110,53,86
646687,success,112,118,51,98
646688,success,119,102,41,76
646690,success,111,104,54,74
646691,success,118,104,50,76
646753,success,118,135,77,147
646754,success,351,256,59,151
64681,success,71,68,20,62
646838,success,148,155,81,108
646844,success,416,411,181,250
646845,success,417,272,143,292
646846,success,389,454,157,312
646847,success,414,496,229,322
646848,success,455,438,228,386
646849,success,424,85,98,363
646850,success,404,523,228,284
646851,success,386,448,158,298
646852,success,352,531,223,284
646855,success,454,442,164,389
646856,success,404,470,223,300
646859,success,386,430,219,333
646861,success,452,427,170,393
646862,success,404,369,126,317
646863,success,414,465,231,324
646864,success,436,479,166,393
646870,success,397,463,231,300
646871,success,397,478,232,329
646873,success,442,442,227,388
646874,success,391,478,232,306
646876,success,284,436,98,294
646877,success,405,516,224,295
646879,success,394,476,230,323
646880,success,434,448,226,398
646881,success,414,469,219,338
646882,success,387,140,129,343
646883,success,498,92,105,288
646888,success,169,171,79,121
646900,success,224,185,67,136
646903,success,391,354,173,313
646904,success,410,368,163,274
646918,success,387,201,118,240
646920,success,344,227,113,227
646925,success,465,401,100,218
646946,success,206,215,102,178
646960,success,281,189,69,134
646981,success,391,300,215,315
646986,success,342,322,171,302
646988,success,352,407,154,223
646989,success,416,155,171,312
646995,success,398,454,228,319
646996,success,383,352,172,262
646998,success,501,305,115,226
647000,success,412,463,230,339
647061,success,408,347,153,252
647062,success,369,327,171,212
647101,success,397,374,182,286
647104,success,140,239,34,141
647116,success,242,360,172,238
647140,success,49,52,38,70
647141,success,44,63,38,78
647145,success,43,62,38,76
647147,success,239,572,99,276
647220,success,447,376,103,228
647226,success,99,252,67,112
647227,success,94,293,66,107
647228,success,233,219,61,116
647229,success,115,267,37,122
647231,success,84,98,48,95
647233,success,88,107,27,77
647234,success,99,100,35,79
647238,success,154,259,81,159
647240,success,359,373,134,312
647249,success,80,95,28,93
647253,success,80,90,36,77
647254,success,100,78,38,91
647256,success,309,374,173,237
647257,success,73,78,36,64
647258,success,92,86,35,78
647259,success,92,92,42,79
647260,success,250,179,103,183
647261,success,249,308,110,160
647263,success,86,103,48,82
647265,success,257,175,91,166
647266,success,88,90,29,68
647267,success,88,96,37,87
647274,success,114,99,35,59
647275,success,240,229,120,197
647276,success,262,237,110,219
647278,success,219,252,111,177
647281,success,98,87,34,77
647282,success,90,94,35,80
647289,success,96,102,22,86
647290,success,80,94,38,80
647292,success,111,100,25,70
647293,success,87,92,44,80
647344,success,119,231,36,146
647346,success,111,82,61,122
647350,success,226,239,176,240
647351,success,359,373,134,312
647356,success,128,403,97,275
647357,success,140,401,157,298
647358,success,185,386,96,254
647359,success,223,326,74,312
647360,success,250,152,153,277
647372,success,311,301,174,293
647382,success,385,607,81,279
647399,success,194,324,77,278
647403,success,135,128,62,151
647405,success,190,207,89,161
647417,success,620,425,118,327
647423,success,287,290,119,260
647428,success,370,500,203,420
647429,success,445,536,182,474
647431,success,524,488,240,303
647432,success,435,462,146,333
647433,success,422,549,225,406
647434,success,458,559,238,474
647435,success,397,472,164,393
647437,success,407,530,225,346
647439,success,411,491,215,357
647440,success,470,425,170,364
647441,success,432,439,228,340
647442,success,430,556,204,430
647443,success,498,636,234,505
647444,success,414,533,222,394
647445,success,435,473,185,401
647451,success,370,203,93,169
647452,success,506,237,167,246
647456,success,358,354,167,249
647457,success,487,425,133,220
647458,success,394,402,163,237
647463,success,358,374,168,241
647495,success,154,171,75,113
647499,success,284,257,122,196
647514,success,530,440,136,251
647529,success,215,209,79,178
647531,success,324,413,159,325
647546,success,164,170,65,139
647572,success,200,186,101,166
64760,success,128,148,52,123
647636,success,360,329,177,312
647642,success,479,251,153,224
647645,success,393,353,174,302
647671,success,178,190,101,134
647674,success,202,209,80,177
647679,success,173,182,91,128
647681,success,168,218,93,133
647694,success,131,104,51,65
647733,success,265,258,208,295
647772,success,128,141,61,117
647773,success,152,315,70,172
647774,success,171,179,94,136
647775,success,196,232,106,151
647799,success,159,157,79,122
647861,success,219,215,102,140
647863,success,181,162,68,161
647866,success,160,175,69,137
647894,success,451,497,100,220
647897,success,234,196,103,185
647920,success,518,338,142,268
647921,success,186,409,126,310
647925,success,172,224,69,138
648027,success,223,231,112,149
648028,success,194,207,97,169
648044,success,108,110,46,83
648156,success,231,236,123,214
648157,success,337,390,166,235
648159,success,331,326,165,293
648160,success,316,355,130,261
648161,success,297,380,170,214
648163,success,299,321,163,280
648164,success,191,239,164,224
648165,success,316,389,172,244
648166,success,303,385,171,240
648167,success,466,265,143,226
648172,success,285,352,168,267
648173,success,297,357,168,259
648197,success,104,202,70,166
648198,success,187,225,105,168
648200,success,116,193,69,139
648201,success,211,208,103,180
648202,success,131,227,105,130
648203,success,192,155,50,141
648214,success,146,147,51,143
648292,success,202,208,101,184
648293,success,241,229,115,204
648294,success,117,274,107,132
648301,success,147,250,52,163
648305,success,91,182,51,106
648309,success,192,219,87,157
648312,success,280,185,68,162
648313,success,221,202,108,201
648315,success,141,171,78,110
648316,success,65,156,41,70
648319,success,293,144,97,297
648320,success,556,508,154,500
648324,success,218,205,105,180
648328,success,113,116,58,90
648329,success,106,106,58,82
648336,success,258,242,117,154
648337,success,222,282,111,210
648338,success,195,212,102,177
648339,success,141,217,53,146
648340,success,242,229,120,154
648341,success,185,226,106,156
648342,success,139,134,92,142
648343,success,260,310,144,204
648344,success,272,313,149,240
648345,success,163,219,59,160
648346,success,144,97,74,194
648347,success,227,218,105,144
648366,success,189,229,104,169
648368,success,189,240,69,161
648380,success,124,140,73,135
648383,success,101,241,52,138
648384,success,118,310,74,138
648385,success,317,205,94,173
648386,success,158,368,90,201
648387,success,242,226,116,209
648388,success,566,568,285,453
648389,success,514,588,276,449
648390,success,124,188,53,174
648398,success,177,67,74,135
648405,success,121,227,85,138
648406,success,305,209,74,150
648418,success,1030,619,337,535
648439,success,174,226,102,143
648440,success,129,112,68,134
648441,success,321,161,66,154
648452,success,204,212,90,173
648453,success,188,211,101,161
648468,success,143,164,79,107
648541,success,178,190,86,172
648551,success,139,145,78,123
648592,success,157,140,66,118
648594,success,212,194,92,142
648595,success,191,228,103,180
648596,success,227,190,111,147
648598,success,209,191,76,180
648601,success,200,201,104,170
648603,success,229,225,111,193
648655,success,112,93,51,103
648665,success,427,408,160,269
648687,success,233,248,115,219
648706,success,257,232,126,231
648780,success,229,217,169,213
648782,success,214,228,125,205
648797,success,221,314,166,290
648815,success,174,208,98,128
648830,success,164,202,77,147
648832,success,209,215,103,163
648833,success,198,208,91,170
648844,success,219,247,110,206
