img_id,pg_id,blood,blood_id,blood_name
86933,B2003-6042233,哈贝尼斯-万侯,B1993-6057704|B1994-6081753|B1996-6086176|B1998-6084023|B1998-6084041|B2000-6098144|B2003-6042233,哈贝尼斯-万侯
8696,B06-6343569,,B04-6468550|B99-6143680,
8697,B06-6343576,,B01-6255457|B99-6143597,
87546,DV04715-07-201,芬妮卡5000,B00-6178921|B02-6175803|D00516-05-1309|D00645-02-902|D00645-03-1789|N96-1434182,芬妮卡5000
87555,CHN03-10-350500,林波尔奇迹32,N00-2040229|N01-1822826|N76-1837108|N89-1343748|N90-2579999|N91-2274764|N91-2274772|N91-2274788|N92-1222512|N93-2724042|N93-2724048|N94-7003674|N94-7009665|N95-1965708|N96-2293228|N97-1593222,林波尔奇迹32
87594,CHN05-10-351246,詹森019,05-10-351246,詹森019
87638,CHN08-10-278416,苍白骑士亲近,00-10-020467|01-10-466236|03-09-216328|08-10-278416|98-10-538799|B96-6086064|N91-1122331,苍白骑士亲近
87793,CHN08-10-608576,林波尔（奇迹500家族）X詹森,N76-1837108|N89-1343748|N90-2579999|N91-2274764|N91-2274772|N91-2274788|N92-1222511|N92-1222512|N93-2724042|N93-2724048|N94-7009665|N95-1965708|N96-2293228,林波尔（奇迹500家族）X詹森
87813,DV0814-07-1203,根特.布郎格无环号家族,B1995-6274351|D02098-03-1112|D02098-99-802|D07237-02-1620|D07237-05-978|D0814-07-1203|D08221-98-051,根特.布郎格无环号家族
87835,B01-6398429,桑杰士汤姆公爵,B01-6398429|B85-6723031|B89-6611641,桑杰士汤姆公爵
87888,B11-6327076雄,奥林匹克03直子X奥林匹克03直女,B01-6455003|B03-6032888|B05-6045400|B07-6369508|B08-6368076|B11-6327076,奥林匹克03直子X奥林匹克03直女
88003,CHN10-03-167637,凡龙系,10-03-167637|B01-6263005|B04-6469374|B91-6680113|B95-6647246|B97-6591433|B98-6411779,凡龙系
88038,B10-2197919,桑杰仕,B03-2001819|B04-2018501|B05-2046441|B10-2197919|B95-5084577|B96-6515027|B98-2436672,桑杰仕
88100,B2006-6267435,胡本年轻艺术家,BLG2001-6255051|BLG2002-6091670,胡本年轻艺术家
88105,CHN2010-03-188097,,2008-03-066558|2008-03-066644|2008-03-066681|2008-03-811553|2009-03-661133|2009-03-661177,
88197,CHN2009-10-549930,林波尔奇迹32近亲回血,2009-10-549930|N76-1837108|N89-1343748|N90-2579999|N91-2274764|N91-2274772|N91-2274788|N92-1222512|N93-2724042|N93-2724048|N94-7009665|N95-1965708|N96-2293228,林波尔奇迹32近亲回血
88217,BELG2007-6125114,慕力门军校生多重近血鸽,B01-6080717|B92-61701900|B93-6444233|B99-6030625,慕力门军校生多重近血鸽
88221,CHN10-01-203295,布鲁克詹森+穆利门+魔鬼系,08-01-345157|10-01-203295|BLG04-6046027,布鲁克詹森+穆利门+魔鬼系
88230,B07-4116398,乔斯托内X林伯格,B00-5041608|B01-5010553|B02-5051102|B03-5071086|B06-4140054|B06-4140125|B06-4140126|B10-5031441|B94-5019742|B96-2064724|B97-5008532|B98-5075288|B99-2017823,乔斯托内X林伯格
88461,DV01063-04-1783,德斯美德,1994-69946781|1994-69946820|1995-60055230|D01063-00-1817|D01063-04-1783|D01063-92-613|D01063-99-2996,德斯美德
88475,CHN08-03-326297,河北鹏翔-王牌家族,08-03-326297|1995-60055230|2006-01-379001|D01063-00-1817|D01063-04-1783,河北鹏翔-王牌家族
88477,CHN2010-03-828791,河北鹏翔-王牌家族,1995-60055230|2006-01-379001|2010-03-828791|D01063-00-1817|D01063-04-1783,河北鹏翔-王牌家族
88496,NL04-2248584,考夫曼,2007-2008-2009|N02-2173518|N03-2324278|N04-2248584,考夫曼
88637,CHN2003-01-299487,公棚拍卖鸽,2003-01-299487,公棚拍卖鸽
88643,CHN2008-03-326301,河北鹏翔-凯旋家族,2008-03-326301,河北鹏翔-凯旋家族
88649,CHN2009-03-318397,河北鹏翔-凯旋家族,2003-01-299487|2009-03-318397,河北鹏翔-凯旋家族
88660,CHN2009-03-318389,河北鹏翔-凯旋家族,2003-01-299487|2009-03-318389,河北鹏翔-凯旋家族
88670,CHN2006-02-368811,河北鹏翔旋风家族,2000-397639|2005-23-081659|2006-02-368811,河北鹏翔旋风家族
88672,CHN2006-02-290509,河北鹏翔旋风家族,2000-397639|2005-23-081659|2006-02-290509,河北鹏翔旋风家族
88675,CHN2009-03-318388,河北鹏翔-旋风家族,2002-508114|2008-03-328792|2009-03-318388|B1997-6035887|B2001-6041059|B2005-6037307|B2005-66449248,河北鹏翔-旋风家族
88679,CHN2009-02-388800,河北鹏翔旋风家族,2000-397639|2005-23-081659|2006-02-290509|2009-02-388800,河北鹏翔旋风家族
88680,CHN2009-02-388766,河北鹏翔旋风家族,2000-397639|2005-23-081659|2006-02-290509|2009-02-388766,河北鹏翔旋风家族
88681,CHN2008-03-328792,河北鹏翔-旋风家族,2002-508114|2008-03-328792|B2005-66449248,河北鹏翔-旋风家族
88682,CHN2010-03-828658,河北鹏翔-旋风家族,03-09-318388|08-03-328792|2000-397639|2005-23-081659|2006-02-290509|2010-03-828658|B2005-6037307,河北鹏翔-旋风家族
88683,CHN2010-03-828843,河北鹏翔旋风家族,2000-397639|2005-23-081659|2006-02-290509|2006-02-368811|2009-02-388800|2010-03-828843,河北鹏翔旋风家族
88691,05-26-196985,,B01-2190395|B99-5118824,
88694,2012－06－159814,举世无双直孙女,05-26-196985,举世无双直孙女
88698,2009-06-399766,成吉思汗X欧洲皇冠,05-26-196985|08-06-070094,成吉思汗X欧洲皇冠
88714,B12-6142559雌,凡戴克.查特路外孙X所向无敌直孙女,B03-6086143|B06-6210298|B08-6338798|B12-6142559|B97-6566561|B98-6523114|B98-6523122,凡戴克.查特路外孙X所向无敌直孙女
88768,,彼得-文斯特拉X天王范科本,0645-03-1702|2884-03-886|7768-03-217|7768-05-643|D07768-09-510,彼得-文斯特拉X天王范科本
88992,CHN05-03-360999,,00-10-020466|00-10-225552|05-10-012200|99-10-693281|N91-1122331,
89003,CHN10-193542,苍白骑士,00-10-020270|98-10-538799|98-10-539145|B96-6086064|N91-1122331,苍白骑士
89005,,,2011-19-197628|B2000-3279003,
89093,CHN2010-09-383303【兆尊馆私环003】,兆尊苍白,2010-09-383303|N89-0542331|N89-0542332|N91-1122331,兆尊苍白
89130,B06-2258693,英格斯231系列,B00-2353245|B04-2200620|B79-6631331|B81-6578304|B86-6616231|B97-2284478|B99-6151767,英格斯231系列
89135,NL08-1897561,英格斯x胡本,B00-6272299|B01-6153558|B02-6091494|B04-6276330|B05-6221273|B07-6076593|B07-6110247|B92-6074328|B92-6673402|B96-6307033|B97-6362086|B97-6569500|B99-2370482|B99-6143668|B99-6151734|N08-1897561,英格斯x胡本
89136,B08-5061314,布洛坎普x乔斯.托内,6720-06-463|6720-06-477|B02-2300968|B07-5080452|B94-5019742|B98-5075288,布洛坎普x乔斯.托内
89137,B03-6266057,胡本原棚,B00-6156269|B00-6156271|B03-6266057,胡本原棚
89149,BELG2008-6144192,佛卡门,B00-6249019|B03-6287064|BLG2008-6144192,佛卡门
89151,BELG2010-6037961,胡本,B05-6166398|B2010-6037961|B96-6615170|BLG2010-6037961,胡本
89156,,,2012-01-1060145|2012-01-1060146|2013-01-1177069|2013-01-660330|2013-01-663310|2013-01-914988|2013-1175864|2014-01-03001|2014-01-03047|2016-01-0561947,
89287,CHN10-32-260336,帝卢速霸龙,06-10-070568|07-10-042990|08-10-450217|09-10-001650|09-32-601705|10-32-260336|11-10-017141|13-10-330137|13-32-200361|13-32-200392|B05-4045012|B05-4045228|B05-4045270,帝卢速霸龙
89290,,,B76-3034491|B78-3405853|B81-3238253|B84-3134908|B85-6567117|B86-6475061|B87-3008002|B88-3206112|B93-3354688|B93-6057511|B93-6057557|B93-6057576|B94-6081590|B98-3084182|B99-3199799,
89308,B05-6037337,万侯.优特豪芬X盖比,B00-6098145|B01-6041106|B80-6816266|B90-6324210|B91-6183106|B93-6057704|B94-6081753|B96-3320864|B96-6086176|B98-6084024|B98-6084041|B99-6322089,万侯.优特豪芬X盖比
89312,B05-6037337,,B00-6098145|B01-6041106|B80-6816266|B90-6324210|B91-6183106|B93-6057704|B94-6081753|B96-3320864|B96-6086176|B98-6084024|B98-6084041|B99-6322089,
89317,B05-5133117,罗森.波斯X盖比,B02-6505171|B03-6147182|B05-5133117|B78-7174327|B80-6796080|B82-6059903|B83-5324401|B84-5070672|B85-5096102|B85-6580876|B88-3206112|B89-5340010|B90-5328321|B90-5328322|B90-5335977|B92-5040100|B92-5040349|B93-3354689|B93-5001005|B96-3314551|B96-6214113|B97-5204432,罗森.波斯X盖比
89324,B10-4258633,国际冠军家族,B06-4142749|B09-4072803|B10-4258633,国际冠军家族
89325,B10-4258634,国际冠军家族,B06-4142749|B09-4072803|B10-4258634,国际冠军家族
89331,CHN10-32-261910,速霸龙亚军705X速霸龙冠军953,09-32-601705|09-32-601953|10-32-261910|B01-4383024|B05-3180210|B05-4045062|B05-4045270,速霸龙亚军705X速霸龙冠军953
89334,CHN09-10-045477,019近亲,03-10-019387|06-562-1059|09-10-045477|B73-6736019|B86-6716838,019近亲
89335,CHN07-10-042990，09-10-001650,速霸龙功勋号X速霸龙金母,06-10-070568|07-10-042990|08-10-450217|09-10-001650|09-32-601705|10-32-260336|11-10-017141|13-10-330137|B01-4483224|B03-4291209|B05-4045012|B05-4045228|B05-4045270|B1997-4173729|B1999-4391511|B1999-4500907|B2000-4066087|B2000-4174021|B2003-4290077|B2004-2063085|B2004-4375935,速霸龙功勋号X速霸龙金母
89336,CHN08-10-109828,特尔斯塔号X法兰斯公主,08-10-109828|09-32-601705|B05-4045270|B1997-4173729|B1999-4391511|B1999-4500907|B2000-4066087|B2000-4174021|B2003-4290077|B2004-2063085|B2004-4375935|B98-6492040,特尔斯塔号X法兰斯公主
89345,CHN10-10-040175,019近亲X斯塔小公主,08-10-109828|09-10-045477|09-32-601705|10-10-040175|B05-4045270|B73-6736019|B86-6716838|B98-6492040,019近亲X斯塔小公主
89348,CHN10-252487,速霸龙小利蒙治X苍白小龙女,07-10-010315|B02-4376025|B02-4478695|B05-4045062|B06-4266811|B91-1122331|B91-4261261|B98-4184874,速霸龙小利蒙治X苍白小龙女
89351,CHN10-32-257262,鲁道夫詹森,10-32-257262,鲁道夫詹森
89631,BELG2005-3006795,闪电号,B03-3003453|BLG2005-3006795|N98-3158062,闪电号
89633,GB2008-Z-22222,盖比,B05-3006795|B06-3008403,盖比
89662,275878,甘纳斯,2010-09-275877|2010-09-275878,甘纳斯
89713,03-201527,甘纳斯&双冠军,2003-09-201527,甘纳斯&双冠军
89719,575220,无敌鸽舍王牌的女儿甘纳斯&林波尔公牛,2008-09-575220,无敌鸽舍王牌的女儿甘纳斯&林波尔公牛
89788,,,2006-22-990300|22-2003-1188918|22-2004-512070|22-2005-539445|22-2005-539447|22-2006-990040|22-2006-990062|22-2006-990376|22-2008-258456|22-2008-258476|22-2011-1390871|22-2011-1390883|22-2011-1390903|22-2011-1882713,
89802,,,2001-211588|2007-08-038822|2013-01-914799|B2003-3003626,
90179,B07-4116219,马克.迪库克,B02-4196320|B03-2303820|B07-4116219|B98-2415326,马克.迪库克
90183,10-20-001623,速霸龙,08-20-029888|10-20-001623|B00-2178285|B00-3195099|B01-2137017|B01-4178979|B02-2095132|B03-2035936|B03-3241938|B03-4290073|B05-2143486|B91-2306170|B98-3158062|B98-4184742|B99-4500907,速霸龙
90192,B03-6266516,胡本,B03-6266516|B94-6214211|B96-2260127,胡本
90260,275877,甘纳斯,2010-09-275877,甘纳斯
90263,275884,,2010-09-275884,
90301,2009-08-225999,帝卢.速霸龙,2008-08-284541|2009-08-225520|2010-02-203129|2010-08-278552|B04-4052618|N00-1507242|N01-1428634|N03-2007415|N95-1408336|N95-1412292|N95-1414297|N98-2246936,帝卢.速霸龙
90304,2010-08-228999,帝卢.速霸龙,2008-08-284541|2009-08-225520|2010-02-203129|2010-08-278552|2013-08-151101|2015-08-0040025|2016-08-0171037|B04-4052618|N00-1507242|N01-1428634|N03-2007415|N95-1408336|N95-1412292|N95-1414297|N98-2246936,帝卢.速霸龙
90347,,,N00-1211026|N01-1866721|N05-1909290|N05-1937055|N08-2020810,
90374,,,B03-6226043|B04-6276565|B04-6472086|B05-6221267|B06-6154781|B07-6076079|B07-6110256|B82-6380170|B93-6080649|B94-6214394|B96-3121904|B96-6615170|B99-6151734|B99-6151796|N08-1897571,
90531,CELE03-4333,胡本年轻艺术家系列,B00-6032265|B01-6255443|B02-6091508|B90-6277365|B92-6074410|B92-6652882|B93-2053701|B93-6228508|B93-6228767|B96-6223048|B96-6614610|B98-6210287|B98-6210293|B99-6143594,胡本年轻艺术家系列
90532,,,B00-6272299|B01-6153558|B02-6091494|B04-6276330|B05-6221273|B07-6076593|B07-6110247|B92-6074328|B92-6673402|B96-6307033|B97-6362086|B97-6569500|B99-2370482|B99-6143668|B99-6151734|N08-1897561,
90537,B01-6255113,胡本年轻艺术家系列,B01-6255113|B82-6380170|B82-6380346|B83-6376407|B87-1064611|B87-2297197|B90-1076080|B91-4492147|B92-1097818|B92-4025275|B92-6074578|B93-4670410|B95-6230973|B99-2106442,胡本年轻艺术家系列
90547,,,N07-5724251,
90548,,,N07-5724251,
90629,NL08-4200191,波斯玛著名.全能配对直子,B04-6177653|B98-6035753|B99-6396264|D0987-02-590|N00-1182750|N00-5065922|N01-5163045|N01-5163065|N04-1308310|N06-1572877|N08-1954611|N08-4200191|N11-1106702|N11-1106746|N95-5500074|N96-1340307|N97-2225884|N99-1497535,波斯玛著名.全能配对直子
90634,NL08-1954611雄,波斯玛著名.全能配对直子,B04-6177653|B98-6035753|B99-6396264|D0987-02-590|N00-1182750|N00-5065922|N01-5163045|N01-5163065|N04-1308310|N06-1572877|N08-1954611|N08-4200191|N11-1106746|N95-5500074|N96-1340307|N97-2225884|N99-1497535,波斯玛著名.全能配对直子
90635,CHN14-08-278600,奥林匹克03直子X奥林匹克03直女,14-08-278600|B01-6455003|B07-6379896|B07-6399399|B95-6302321|B98-6160968,奥林匹克03直子X奥林匹克03直女
90641,B14-2195432雄,威力-艾佛拉特.桑杰士,B03-2035944100|B04-2018544100|B05-2037745|B05-2046775100|B09-2130477|B10-2197901|B10-2197991|B14-2195432|B80-6796080|B81-6688022|B84-6560571|B85-2250591|B85-5017323|B85-5244109|B85-6580826|B85-6580876|B86-5104101|B86-6192996|B87-6090485|B89-5340010|B90-5001001|B90-6401692|B91-5060199|B92-2488909|B92-5040382|B93-2517901|B94-5328517|B95-5084577|B96-2045530|D03661-93-400|D03661-94-100,威力-艾佛拉特.桑杰士
90642,B12-6125390,穆利门原舍,B04-6294688|B05-6126121|B06-2082219|B09-6080690|B10-6154948|B12-6125390,穆利门原舍
90644,B12-6125485,军校生396.孙代,B02-6080984|B08-6098361|B08-6098389|B12-6125485|B93-6444396|B99-6030496,军校生396.孙代
90647,B12-6125392,穆利门原舍,B00-6050090|B02-6080984|B05-6126121|B07-6125166|B09-6080628|B09-6080750|B12-6125392,穆利门原舍
90649,B13-6310050雌,奥林匹克03直孙X奥林匹克03直女,B01-6455003|B07-6379888|B08-6368071|B10-6358686|B13-6310050|N07-1817551|N08-2048857,奥林匹克03直孙X奥林匹克03直女
90653,B18-4097118,速霸龙.福雷迪.范希原舍,B03-4146260|B05-4045308|B05-4045392|B09-5110454|B11-4244281|B12-4186397|B18-4097118,速霸龙.福雷迪.范希原舍
90656,2015-08-0395111,速霸龙X盖比.公鹏决赛23名,2013-08-316151|2015-08-0395111|B07-4378473,速霸龙X盖比.公鹏决赛23名
90658,B10-6143265雄,吉林克斯.白头席维斯特直子,B02-6354241|B02-6506323|B08-6259143|B10-6143265|B94-6366938|B95-6279487|B96-6618311,吉林克斯.白头席维斯特直子
90660,CHN12-02-359720雌,盖比闪电号直子X盖比闪电号直女,12-02-359720|2013-08-316151,盖比闪电号直子X盖比闪电号直女
90673,NL18-1700711,罗恩.范维格父子.南图365公里季军,N07-1844857|N12-1615476|N15-1704640|N15-1704655|N16-1331169|N17-1276009|N18-1700711,罗恩.范维格父子.南图365公里季军
90676,B18-4220628,速霸龙.福雷迪.范希.原舍,B07-4093016|B08-4095126|B10-4101089|B11-4081019|B13-4050095|B15-4130314|B18-4220628,速霸龙.福雷迪.范希.原舍
90679,CHN12-02-435624雌,盖比闪电号直子X盖比闪电号直女,12-02-435624,盖比闪电号直子X盖比闪电号直女
90681,NL16-1263981,杨胡曼斯“哈利”多重回血,N02-5255446|N04-2031628|N07-2007621|N08-2020821|N09-1375418|N09-1647005|N10-1864881|N11-1159984|N11-1912599|N12-1783882|N13-1394341|N13-1629742|N16-1263981,杨胡曼斯“哈利”多重回血
90789,B2008-5061959,,B01-5010600|B87-5161887|B93-5010028|B93-5010151|B97-5166322|B99-5091084,
90794,B2009-5104435,,B01-5010581|B01-5010600|B07-5080692|B98-5075521|B98-5075638|B99-5091084,
90804,B05-6037344,万侯.优特豪芬,B03-6485990|B05-6037344|B85-6567023|B86-6475153|B87-6685324|B89-6089679|B90-66324210|B91-6183106|B92-6151669|B93-6057735|B94-6081627|B94-6081753|B97-6035913|B97-6036008|B99-6047027,万侯.优特豪芬
90841,B026505109,万侯.优特豪芬X(胡本X戈马利),B81-6463080|B82-6240320|B82-6563415|B84-6355589|B85-2359090|B85-6531026|B86-2396354|B88-6502411|B89-6606996|B90-6669181|B92-6074663|B92-6596037|B93-2434274|B97-6355026,万侯.优特豪芬X(胡本X戈马利)
90881,2010-810366,未来力量桑杰士*德国鸽王蓝天力量,10-01-501447|2010-01-473236|2011-01-490787|2011-05-344606|2011-15-216284|2011-490559|2012-18-045724,未来力量桑杰士*德国鸽王蓝天力量
90886,2010-810366,未来力量桑杰士*德国鸽王蓝天力量,10-01-501447|2010-01-473236|2011-01-490787|2011-05-344606|2011-15-216284|2011-490559|2012-18-045724,未来力量桑杰士*德国鸽王蓝天力量
90891,,,B1989-6727919|B1991-6227401|B1995-6274306|B1997-6592488|B1998-6278076|B2000-6448062|B2000-6448091|B2000-6553131|B2004-6293132|B2004-6293194|B2004-6470281|B2005-6153315|B97-6592444,
90928,CHN10-06-035887,爱亚卡普战神直孙,05-03-026683|06-27-000136,爱亚卡普战神直孙
90933,CHN10-06-035666,聚特蒙X冠军多娜,N01-1411116|N01-5120476|N95-1392071|N95-1972462|N97-1792160|N99-1863473,聚特蒙X冠军多娜
90934,CHN08-06-039110,,06-27-000142|B00-4352430|B05-4405148|B97-4237247|N05-1628436|N98-2223397,
90939,CHN10-06-035898,,06-27-000142|07-09-353068,
90967,,,2008-06-420499|BLG2000-2117109,
90989,CHN2008-01-779858,闪电桑杰士回血,02-03-294206|2008-01-779858|99-03-273002,闪电桑杰士回血
91118,CHN2007-01-189787,瓦特,2007-01-189787|BLG95-6201253,瓦特
91122,CHN2007-01-189800,闪电桑杰士回血,99-03-273002,闪电桑杰士回血
91135,CHN2009-01-771188,闪电桑杰士回血,02-03-294206,闪电桑杰士回血
91206,B01-6398417,桑杰士汤姆公爵系列,B01-6398417|B76-6635973|B77-6998287|B80-6796080|B82-6620955|B83-6344796|B84-6712686|B85-6723031|B89-6611614|B89-6721929,桑杰士汤姆公爵系列
91215,NL08-5820918,詹森,N04-2069087|N04-2235645|N04-2244108|N05-5532600|N06-1085648|N08-5820918|N96-2658863,詹森
91270,▲.BE2009-6222900.灰雌，,胡本“宇宙号”直女,2011-08-092808|2011-08-092809|2012-08-030206|2012-08-060134|2013-01-088853|2013-01-088854|2013-01-663310|2014-01-03047|2015-01-1182069|2015-01-1182070|B00-3190271|B00-6156070|B01-6255051|B01-6255263|B1994-6214211|B2003-6266155|B2009-6222900|B71-6378018|B78-6145268|B81-2396063|B82-6380170|B82-6380346|B83-2350008|B83-2350199|B83-6376406|B83-6376407|B85-1359331|B85-6163028|B85-6163029|B85-6723560|B86-2118042|B86-2118256|B86-6271104|B87-2297197|B87-6697608|B88-6318700|B89-2593842|B90-6277376|B90-6277377|B90-6277397|B90-6277606|B90-6669134|B91-6398026|B92-6074311|B92-6074328|B92-6074410|B92-6074426|B92-6673402|B93-6228508|B93-6228670|B95-6230607|B95-6230638|B96-6615170|B98-6210287|B99-6143594|B99-6143595|B99-6143668|BLG2009-6222900,胡本“宇宙号”直女
91345,NL06-5601388,考夫曼系(小迪克)3代,N00-1122178|N04-6435166|N93-1552444|N93-1662457|N95-1091674|N95-2597960|N98-2495563|N98-5821416|N98-5877294|N99-1585505,考夫曼系(小迪克)3代
91370,NL10-1186958,奥林匹克,N00-1303930|N01-1294924|N03-1815985|N03-1818764|N03-5308529|N07-1285135|N08-1012539|N10-1186958|N92-2142535|N93-5309690|N98-2037007|N98-2037079|N99-1679684,奥林匹克
91468,NL10-1055791,芮娜家族超级大名鸽,B00-3277207|B06-3202453|B88-3307763|B92-3238647|B96-3124064|B96-3198868,芮娜家族超级大名鸽
91529,DV08-02098-448,考夫曼系名鸽(高贵灰)X(费拉),N08-5824643|N09-4773345|N98-5821470,考夫曼系名鸽(高贵灰)X(费拉)
91532,,,N00-1211026|N01-1866721|N05-1909290|N05-1937055|N08-2020810,
91533,,,04-01-523787,
91534,,,04-01-523787,
91536,,,N09-1332541|N09-1332577,
91537,,,04-01-523787,
91538,,,04-01-523787,
91540,NL10-1035621,考夫曼系小迪克直孙X直孙女,B07-2253018|B98-6411726|N00-1211002|N00-1925122|N00-5063909|N01-1135506|N01-1483459|N02-1616137|N03-1731854|N03-4774409|N03-4774410|N04-2031628|N04-5435151|N05-5533117|N06-1651900|N97-2253038|N97-2253039|N97-2253103|N98-1933501|N98-5821399|N98-5821416|N98-5821430|N98-5821450|N98-5821461|N98-6593456|N99-1585505|N99-1585506|N99-1933559|N99-5971341|N99-5971353,考夫曼系小迪克直孙X直孙女
91541,NL10-1035665,考夫曼系小迪克直孙X直孙女,B96-6286060|N00-1210968|N00-1211002|N00-1925122|N02-1616137|N02-4758434|N02-5255446|N05-1400951|N05-1936502|N07-1817923|N92-2048193|N92-5310320|N92-5310364|N97-2252940|N97-2252958|N97-2253038|N97-2253039|N97-2253103|N98-1933528|N98-5821399|N98-5821416|N98-5821450|N98-5821470|N99-1585505|N99-1585506|N99-1933559|N99-5971339|N99-5971341|N99-5971353,考夫曼系小迪克直孙X直孙女
91542,,,N01-5166031|N02-2373071|N03-2324418|N04-1389726|N05-5525561|N06-1597461|N09-1770082|N10-1035703|N93-2767197|N98-5821416|N98-6593456,
91574,2010-100411，2009-100309,詹森红狐狸（子代预订5000元一对）,1995-299775|2005-000003|2005-000331|2005-000380|2007-000109|2007-000255|2009-100155|2201-069710|B1981-6116651|B1987-6337253|B73-6276340|B77-6768030,詹森红狐狸（子代预订5000元一对）
91577,2008-332239,苍白骑士,2008-332239|2012-05-426604,苍白骑士
